id,sub_organ_code,ownership_percent,organ_name,type,symbol
22249072,QMIC,0.9,Công Ty CP Đầu Tư Khoáng Sản Quảng Ngãi,công ty con,NBB
22249073,QMIC,0.9,Công Ty CP Đầu Tư Khoáng Sản Quảng Ngãi,công ty liên kết,NBB
22249074,TAMPHUICC,0.49,Công ty TNHH Đầu Tư Và Xây Dựng Tam Phú,công ty liên kết,NBB
22249061,12461,0.4912,Công ty Cổ phần Giao nhận hàng hóa Nasco,công ty con,NAS
22249062,12462,0.16,Công ty Cổ phần Đầu tư Dịch vụ Hàng không Việt Nam,công ty liên kết,NAS
22249029,0110532695,0.55,Công ty Cổ Phần Công Nghệ Cao Nagakawa,công ty con,NAG
22249030,12165,0.9692,Công ty Cổ Phần Việt Phúc Hưng Yên,công ty con,NAG
22249031,NAGDN,0.52,Công ty Cổ Phần Nagakawa Đà Nẵng,công ty con,NAG
22249032,NAGE,0.51,Công ty Cổ phần Điện Tử Nagakawa,công ty con,NAG
22249033,NAGHCM,0.51,Công ty Cổ Phần Nagakawa Thành Phố Hồ Chí Minh,công ty con,NAG
22249034,NAGIDT,0.8,Công ty CP Đầu Tư Và Phát Triển Kỹ Thuật Nagakawa,công ty con,NAG
22249035,KLMGAR,0.48,Công ty Cổ phần May Klw Việt Nam,công ty liên kết,NAG
22249002,0317249370,0.9499,Công ty Cổ Phần Công Nghệ Và Đầu Tư Bách Hóa Xanh,công ty con,MWG
22249003,12458,0.99999,Công ty Cổ phần 4KFARM,công ty con,MWG
22249004,CIRM,0.9999,Công ty Cổ Phần Dịch Vụ Lắp Đặt - Sửa Chữa - Bảo Hành Tận Tâm,công ty con,MWG
22249005,MWJSC,0.9995,Công Ty Cổ Phần Thế Giới Di Động,công ty con,MWG
22249006,TAG,0.9933,Công ty Cổ phần Thế giới số Trần Anh,công ty con,MWG
22249007,TGDDINFO,1.0,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Công Nghệ Thông Tin Thế Giới Di Động,công ty con,MWG
22249008,2350281,0.45,PT Era Blue Elektronic,công ty liên kết,MWG
22249009,ANKHANGR,0.9999,Công ty CP Dược Phẩm An Khang Pharma,công ty liên kết,MWG
22245908,3801148613,0.51,Công Ty TNHH Icd Hoa Lư,công ty con,MVC
22245909,MCC,0.3008,Công ty Cổ phần Gạch ngói cao cấp,công ty liên kết,MVC
22245910,NHC,0.3004,Công ty Cổ phần Gạch ngói Nhị Hiệp,công ty liên kết,MVC
22245911,NNC,0.4355,Công ty Cổ phần Đá Núi Nhỏ,công ty liên kết,MVC
22252231,APL,0.51,Công ty Cổ phần Cơ khí và Thiết bị áp lực - VVMI,công ty con,MVB
22252232,CTQCO,0.5714,Công ty CP Xi Măng Tân Quang - Vvmi,công ty con,MVB
22252233,DXD,0.0,Công ty Cổ phần Đầu tư và phát triển xây lắp Đông Anh,công ty con,MVB
22252234,TB8,0.51,Công ty Cổ phần Sản xuất và Kinh doanh Vật tư Thiết bị - VVMI,công ty con,MVB
22252235,VMATCO,0.51,Công ty Cổ Phần Vật Liệu Xây Dựng Và Kinh Doanh Tổng Hợp - Vvmi,công ty con,MVB
22252236,VVMC,0.51,Công ty Cổ phần Cơ khí Mỏ Việt Bắc,công ty con,MVB
22252237,VVMI,0.51383,Công ty Cổ phần Xi măng La Hiên VVMI,công ty con,MVB
22252238,VVTH,0.51,Công ty Cổ Phần Khách Sạn Thái Nguyên Vvmi,công ty con,MVB
22252239,XMQT,0.8491,Công ty Cổ phần Xi măng Quán Triều VVMI,công ty con,MVB
22252240,12454,0.0,Công ty CP Thiết Bị Khai Thác Mỏ,công ty liên kết,MVB
22248876,2040187,0.65,Công ty Cổ phần Vận tải và Xây dựng,công ty con,MTA
22248877,3000352871,1.0,CÔNG TY TNHH VIỆT – LÀO,công ty con,MTA
22248878,3000375808,0.73,CÔNG TY CỔ PHẦN THƯƠNG MẠI MITRACO,công ty con,MTA
22248879,3000376135,0.75,CÔNG TY CỔ PHẦN THIÊN Ý 2,công ty con,MTA
22248880,3000417328,0.6,CÔNG TY CỔ PHẦN GẠCH NGÓI MITRACO,công ty con,MTA
22248881,3000439593,0.9185,CÔNG TY CỔ PHẦN VẬT LIỆU VÀ PHỤ GIA SẮT THẠCH KHÊ,công ty con,MTA
22248882,3000782169,0.638,CÔNG TY CỔ PHẦN CƠ KHÍ VÀ XÂY LẮP MITRACO,công ty con,MTA
22248883,3001082699,0.6064,CÔNG TY CỔ PHẦN THỨC ĂN CHĂN NUÔI THIÊN LỘC,công ty con,MTA
22248884,3001445864,1.0,CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG VÀ PHÁT TRIỂN HẠ TẦNG MITRACO,công ty con,MTA
22248885,3001691299,1.0,CÔNG TY TNHH MTV GIỐNG VÀ VẬT TƯ NÔNG NGHIỆP MITRACO,công ty con,MTA
22248886,3001791864,1.0,CÔNG TY TNHH THỰC PHẨM CHẾ BIẾN MITRACO,công ty con,MTA
22248887,3002203586,1.0,CÔNG TY TNHH LOGISTICS QUỐC TẾ LÀO - VIỆT,công ty con,MTA
22248888,HATIFA,0.587,Công ty Cổ phần Phát triển Nông lâm Hà Tĩnh,công ty con,MTA
22248889,LVPORT,0.53,Công ty Cổ phần Cảng Quốc tế Lào - Việt,công ty con,MTA
22248890,MITRACO,0.5128,Công ty Cổ phần Chăn nuôi - Mitraco,công ty con,MTA
22248891,MMC,0.5095,Công ty Cổ Phần Khoáng Sản Mangan,công ty con,MTA
22248892,3000377298,0.26667,CÔNG TY CỔ PHẦN VẬT LIỆU VÀ XÂY DỰNG HÀ TĨNH,công ty liên kết,MTA
22248978,TRAINCO,0.4964,Công ty CP Xây Dựng Hạ Tầng Đô Thị Và Giao Thông,công ty con,MST
22248979,NBACO,0.2333,Công ty Cổ phần NBA,công ty liên kết,MST
22248980,NDC1,0.2382,Công ty Cổ phần Xây lắp I Nam Định,công ty liên kết,MST
22248981,TRAINCO,0.4964,Công ty CP Xây Dựng Hạ Tầng Đô Thị Và Giao Thông,công ty liên kết,MST
22248982,TRAINCOINV,0.204,Công ty Cổ phần Đầu tư và Phát triển Trainco,công ty liên kết,MST
22248983,VC2,0.3616,Công ty Cổ phần Đầu tư và Xây dựng VINA2,công ty liên kết,MST
22248969,0316328421,1.0,Công ty TNHH The Sherpa,công ty con,MSN
22248970,0317331434,1.0,Công ty TNHH Zenith Investment,công ty con,MSN
22248971,MCHC,0.6,Công ty TNHH MasanConsumerHoldings,công ty con,MSN
22248972,ABATTOIRLB,0.25,Công ty Cổ Phần Chế Biến Súc Sản Long Bình,công ty liên kết,MSN
22248973,CLMF,0.0,Công ty Cổ phần Thực phẩm Cholimex,công ty liên kết,MSN
22248974,DPTC,0.213,Công ty Cổ phần Sản xuất thương mại dịch vụ Đồng Nai,công ty liên kết,MSN
22248975,TCB,0.1484293,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,công ty liên kết,MSN
22248976,TPPACK,0.25,Công ty Cổ Phần Bao Bì Thuận Phát,công ty liên kết,MSN
22248977,VISSAN,0.0,Công ty Cổ phần Việt Nam Kỹ Nghệ Súc Sản,công ty liên kết,MSN
22248930,2001332971,1.0,Công ty TNHH Xuất Khẩu Thủy Sản Minh Phú,công ty con,MPC
22248931,2001337320,0.51,Công Ty CP Công Nghệ Otanics,công ty con,MPC
22248932,BFPP,1.0,Công ty TNHH Sản Xuất Chế Phẩm Sinh Học Minh Phú,công ty con,MPC
22248933,EBISUMO,1.0,Công ty TNHH Kho Vận Ebisumo,công ty con,MPC
22248934,HGSP,0.9827,Công ty Cổ phần Thủy Sản Minh Phú - Hậu Giang,công ty con,MPC
22248935,MKAPP,0.9989,Công Ty Trách Nhiệm Hữu Hạn Thủy Hải Sản Minh Phú - Kiên Giang,công ty con,MPC
22248936,MPABP,0.99775,Công Ty Trách Nhiệm Hữu Hạn Sản Xuất Giống Thủy Sản Minh Phú,công ty con,MPC
22248937,MPCSUPPLY,1.0,Công Ty TNHH Một Thành Viên Chuỗi Cung Ứng Thủy Sản Minh Phú,công ty con,MPC
22248938,MPGREENF,1.0,Công ty TNHH Thực Phẩm Xanh Minh Phú,công ty con,MPC
22248939,MPHGPORT,0.5,Công ty TNHH Thức Ăn Tôm Xanh Minh Phú,công ty con,MPC
22248940,MPHITECHAGRI,1.0,Công ty TNHH Nông Nghiệp Công Nghệ Cao Minh Phú,công ty con,MPC
22248941,MPMANGROVES,0.66667,Công ty TNHH Xã Hội Tôm Chứng Nhận Minh Phú,công ty con,MPC
22248942,MPSP,0.9917,Công ty TNHH Chế Biến Thủy Sản Minh Phát,công ty con,MPC
22248943,MQSP,0.995,Công ty TNHH Chế Biến Thủy Sản Minh Quí,công ty con,MPC
22248944,MSEAFOOD,0.9,Mseafood Corporation,công ty con,MPC
22248945,PAAPC,1.0,Công ty TNHH Nuôi Trồng Thủy Sản Minh Phú - Lộc An,công ty con,MPC
22248946,MPAQUAMEKONG,0.49,Công ty TNHH Dịch Vụ Kỹ Thuật Nuôi Trồng Thủy Sản Minh Phú Aquamekong,công ty liên kết,MPC
22249135,BINHDINHGAR,0.5184,CÔNG TY CỔ PHẦN MAY BÌNH ĐỊNH,công ty con,MNB
22249136,DALATGAR,0.55,Công ty CP May Đà Lạt,công ty con,MNB
22249137,GIALAIGAR,0.51,Công ty Cổ Phần May Gia Lai,công ty con,MNB
22249138,NBHGGAR,0.5556,Công ty Cổ Phần May Nhà Bè - Hậu Giang,công ty con,MNB
22249139,NBTGAR,0.51,Công Ty Cổ Phần May Bình Thuận - Nhà Bè,công ty con,MNB
22249140,NHABELDRY,0.51,Công ty TNHH Giặt Tẩy Nhà Bè,công ty con,MNB
22249141,TAMQUANGAR,0.51,Công ty Cổ Phần May Tam Quan,công ty con,MNB
22249142,GAR9,0.2678,Công ty Cổ Phần May 9,công ty liên kết,MNB
22249143,GIAPHUCGAR,0.475,Công ty Cổ Phần May Gia Phúc,công ty liên kết,MNB
22249144,NBSTGAR,0.36,Công Ty Cổ Phần May Nhà Bè - Sóc Trăng,công ty liên kết,MNB
22249145,NHABECONS,0.4098,Công Ty Cổ Phần Công Nghệ Và Thiết Bị Nhà Bè,công ty liên kết,MNB
22249146,NHABEINV,0.2858,Công ty Cổ Phần Nbc Logistics,công ty liên kết,MNB
22249147,NHABETECH,0.3,Công Ty CP Tư Vấn Công Nghệ Nhà Bè,công ty liên kết,MNB
22249148,SONGTIENGAR,0.4389,Công ty Cổ Phần May Sông Tiền,công ty liên kết,MNB
22249149,VINATEX,0.0,Tập đoàn Dệt May Việt Nam,công ty liên kết,MNB
22248865,DHMC,0.98189,Công ty Cổ Phần Cơ Khí Duyên Hải,công ty con,MIE
22248866,HAMECO,1.0,Công Ty TNHH Một Thành Viên Cơ Khí Hà Nội,công ty con,MIE
22248867,MECANIMEX,1.0,Công Ty TNHH Một Thành Viên Xuất Nhập Khẩu Sản Phẩm Cơ Khí,công ty con,MIE
22248868,QTMECO,1.0,Công Ty TNHH Một Thành Viên Cơ Khí Quang Trung,công ty con,MIE
22248869,TECHNOIMPORT,1.0,Công ty TNHH MTV Xuất Nhập Khẩu Thiết Bị Toàn Bộ Và Kỹ Thuật,công ty con,MIE
22248870,TOOLS1,0.51,Công Ty Cổ Phần Dụng Cụ Số 1,công ty con,MIE
22248871,0102276127,0.2,Công ty Cổ Phần Đầu Tư Và Thương Mại Sài Gòn-hà Nội,công ty liên kết,MIE
22248858,DLFC,1.0,Công ty TNHH MTV Tràng Thạch Đại Lộc,công ty con,MIC
22248859,BOGOMIN,0.1,CÔNG TY TNHH KHAI THÁC VÀNG BỒNG MIÊU,công ty liên kết,MIC
22248860,PSGC,0.15,Công ty TNHH Vàng Phước Sơn,công ty liên kết,MIC
22248850,0109231943,0.99,Công ty Cổ Phần Mhc Land,công ty con,MHC
22248851,10904,0.99,Công ty Cổ phần Đầu tư MHC,công ty con,MHC
22248852,MAHPC,1.0,Công Ty TNHH Một Thành Viên Vận Tải Và Dịch Vụ Hàng Hải Hải Phòng,công ty con,MHC
22248853,STG,0.0,Công ty Cổ phần Kho Vận Miền Nam,công ty liên kết,MHC
22248854,VWL,0.51,Công ty TNHH Hàng Hải Wallem Việt Nam,công ty liên kết,MHC
22248961,0316630008,1.0,Công ty TNHH Masan Innovation,công ty con,MCH
22248962,MASANBEVERAGE,1.0,Công ty TNHH MTV Masan Beverage,công ty con,MCH
22248963,MASANHPC,1.0,Công ty TNHH Masan Hpc,công ty con,MCH
22248964,MTHC,0.9999,Masan Consumer Limited,công ty con,MCH
22248965,CLMF,0.0,Công ty Cổ phần Thực phẩm Cholimex,công ty liên kết,MCH
22248818,CKVL,1.0,Công ty Cổ phần Cơ Khí Văn Lâm,công ty con,MCG
22248819,MCM,0.9205,CÔNG TY CỔ PHẦN KHOÁNG SẢN MECO,công ty con,MCG
22248820,MCRE,0.675,CÔNG TY CỔ PHẦN XÂY DỰNG MCG,công ty con,MCG
22248821,ANPHAEL,0.46,Công ty Cổ phần Đầu tư Thủy điện Anpha,công ty liên kết,MCG
22252224,0901150593,0.98,Công ty Cổ Phần Home Eco Group,công ty con,MBG
22252225,2601078702,0.8,Công ty TNHH Đầu Tư Mbg - Confitech,công ty con,MBG
22252226,0106840785,0.4,Công Ty Cổ Phần Vcado Global,công ty liên kết,MBG
22252227,4201655941,0.32,Công Ty Cổ Phần Quốc Bảo Vạn Ninh,công ty liên kết,MBG
22252228,4401039361,0.48,Công ty Cổ Phần Mbg Lạc Sanh Phú Yên,công ty liên kết,MBG
22252229,4401055010,0.4167,Công ty CP Công Nghiệp Miền Trung,công ty liên kết,MBG
22252230,4401055028,0.48,Công ty CP Pjaca Phú Yên,công ty liên kết,MBG
22248790,0202227821,0.96,Công ty Cổ phần Vận tải Container Ven biển Macstar,công ty con,MAC
22248791,0317732806,0.9333,Công ty Cổ phần Macstar Hồ Chí Minh,công ty con,MAC
22248792,TMS,0.0,Công ty Cổ phần Transimex,công ty liên kết,MAC
22245636,1601981905,1.0,Công ty TNHH Bảo Vệ Thực Vật An Giang,công ty con,LTG
22245637,1602115183,1.0,Công ty TNHH Dịch Vụ Nông Nghiệp Lộc Trời,công ty con,LTG
22245638,1602129605,0.9999,Công ty CP Nông Sản Lộc Trời,công ty con,LTG
22245639,1602131844,1.0,Công ty TNHH Dịch Vụ Kho Vận Lộc Trời,công ty con,LTG
22245640,1602136874,1.0,Công ty Cổ Phần Bao Bì Bình Đức,công ty con,LTG
22245641,2040174,1.0,Công ty TNHH Dịch Vụ Nông Nghiệp Lộc Trời - Cambodia,công ty con,LTG
22245642,ANRESCO,0.5186,Công ty Cổ phần Địa Ốc An Giang,công ty con,LTG
22245643,ATDOF,1.0,Công ty TNHH MTV Phân Hữu Cơ Ân Thịnh Điền,công ty con,LTG
22245644,HTSEED,1.0,Công Ty TNHH Nghiên Cứu Và Sản Xuất Giống Ứng Dụng Công Nghệ Cao Hưng Thịnh,công ty con,LTG
22245645,HVTCF,1.0,Công ty TNHH MTV Cà Phê Hương Vị Trời,công ty con,LTG
22245646,LTVT,0.51,Công ty Cổ phần Lộc Trời - Viên Thị,công ty con,LTG
22245647,VINHANF,1.0,Công Ty TNHH Một Thành Viên Lương Thực Vĩnh An,công ty con,LTG
22245648,VINHHOABO,0.6,Công Ty Trách Nhiệm Hữu Hạn Trích Ly Dầu Cám Vĩnh Hòa,công ty con,LTG
22245649,LIONAGREVO,0.2991,Công ty Cổ phần Lion Agrevo,công ty liên kết,LTG
22245650,VTLT,0.49,Công ty TNHH Thương Mại Quốc Tế Viên Thị Lộc Trời,công ty liên kết,LTG
22248777,0107472566,0.51,Công ty Cổ phần Đầu tư Điện nhẹ Viễn thông,công ty con,LTC
22248778,0102264851,0.4953,Công ty Cổ phần Cáp và Thiết bị Viễn thông,công ty liên kết,LTC
22248768,LSAGRO,1.0,CÔNG TY TNHH NÔNG NGHIỆP CÔNG NGHỆ CAO MÍA ĐƯỜNG LAM SƠN,công ty con,LSS
22248769,LSBTINVES,1.0,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN LAM SƠN - BÁ THƯỚC,công ty con,LSS
22248770,LSF,0.4359,CÔNG TY CỔ PHẦN PHÂN BÓN LAM SƠN,công ty con,LSS
22248771,LSIME,1.0,CÔNG TY CỔ PHẦN XÂY DỰNG THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU LAM SƠN,công ty con,LSS
22248772,LSSV,1.0,CÔNG TY TNHH LAM SƠN - SAO VÀNG,công ty con,LSS
22248773,TALS,1.0,CÔNG TY TNHH MTV THÀNH AN - LAM SƠN,công ty con,LSS
22248774,TPHFOOD,1.0,CÔNG TY TNHH THỰC PHẨM CÔNG NGHỆ CAO TÂM PHÚ HƯNG,công ty con,LSS
22248775,0500568665,0.3839,Công ty Cổ Phần Rượu Việt Nam - Thụy Điển,công ty liên kết,LSS
22248679,0100106440-001,0.8992,Công ty Cổ Phần Lắp Máy Điện Nước- Licogi,công ty con,LIC
22248680,0104467649,0.6,Công ty Cổ Phần Tư Vấn Licogi,công ty con,LIC
22248681,0106707945,0.9258,Công ty Cổ Phần Kỹ Thuật Nền Móng Và Xây Dựng 20,công ty con,LIC
22248682,0107394903,1.0,Công Ty TNHH Một Thành Viên Nhà Ở Và Đô Thị Licogi,công ty con,LIC
22248683,0110315605,1.0,Công ty TNHH MTV Xuất Nhập Khẩu Tổng Hợp Licogi,công ty con,LIC
22248684,0400463323,0.5771,Công ty Cổ Phần Licogi 10,công ty con,LIC
22248685,0800282032,0.5633,Công Ty Cổ Phần Licogi 17,công ty con,LIC
22248686,2800232356,0.6465,Công ty Cổ Phần Licogi 15,công ty con,LIC
22248687,5701859776,1.0,Công ty TNHH MTV Đầu Tư Và Xây Dựng Licogi 2,công ty con,LIC
22248688,CKD,0.890635,Công ty Cổ phần Cơ khí Đông Anh Licogi,công ty con,LIC
22248689,LCGQN,0.6477,Công ty Cổ phần Licogi Quảng Ngãi,công ty con,LIC
22248690,LICOGI9,0.51,Công ty Cổ phần Cơ giới và Xây lắp số 9,công ty con,LIC
22248691,TDA,0.5185,Công ty Cổ phần Đầu tư Xây lắp và Vật liệu xây dựng Đông Anh,công ty con,LIC
22248692,0100151683,0.0,Công ty TNHH Khu Công Nghiệp Thăng Long,công ty liên kết,LIC
22248693,0700145924,0.4848,Công ty TNHH Liên Doanh Sản Xuất Vlxd Hà Nam Hapro - Co - Ltd,công ty liên kết,LIC
22248694,0100106419,0.2262,Công Ty Cổ Phần Licogi 19,công ty liên kết,LIC
22248695,0900446661,0.4873,Công Ty Cổ Phần Đầu Tư Và Vật Liệu Xây Dựng Đông Anh - 8,công ty liên kết,LIC
22248696,12412,0.204,Công ty Cổ Phần Đầu Tư - Xây Dựng Bình Long,công ty liên kết,LIC
22248697,BHA,0.41,Công ty Cổ phần Thủy điện Bắc Hà,công ty liên kết,LIC
22248698,L14,0.1849,Công ty Cổ phần Licogi 14,công ty liên kết,LIC
22248666,NDJSC,0.4,Công ty CP Thương mại dịch vụ Nghĩa Đô,công ty con,LGL
22248667,0314760001,0.49,CÔNG TY CỔ PHẦN QUẢN LÝ VÀ KHAI THÁC BẤT ĐỘNG SẢN RIVERA HOMES,công ty liên kết,LGL
22248668,0600415260,0.4,CÔNG TY CỔ PHẦN XÂY DỰNG HẠ LONG,công ty liên kết,LGL
22248669,RIVERAINVEST,0.48,Công ty Cổ phần Đầu tư Rivera,công ty liên kết,LGL
22248657,12413,0.51,Công Ty TNHH Đầu Tư Cổ Chiên,công ty con,LGC
22248658,BOTNT,1.0,Công Ty TNHH Một Thành Viên Bot Tỉnh Ninh Thuận,công ty con,LGC
22248659,BOTRM,0.5071,Công ty TNHH Bot Cầu Rạch Miễu,công ty con,LGC
22248660,CIIINVEST,0.0,Công ty Cổ phần Đầu tư Phát triển Cầu Đường CII,công ty con,LGC
22248661,DTXDXALOHN,0.51,Công ty Cổ Phần Đầu Tư Và Xây Dựng Xa Lộ Hà Nội,công ty con,LGC
22248662,HABC,0.9999,Công ty Cổ Phần Cầu Đường Hiền An Bình,công ty con,LGC
22248663,NTID,0.9999,Công ty Cổ Phần Đầu Tư & Phát Triển Xây Dựng Ninh Thuận,công ty con,LGC
22248664,SGBC,0.8998,Công Ty Tnhh Một Thành Viên Cầu Sài Gòn,công ty con,LGC
22248665,MCSC,0.66667,Công ty CP Dịch Vụ Quản Lý Khai Thác Cầu Đường Cii,công ty liên kết,LGC
22248632,0314428117,0.95,Công ty Cổ Phần Đầu Tư Hạ Tầng Lizen,công ty con,LCG
22248633,0314686196,0.75,Công ty Cổ Phần Đầu Tư Tiện Ích Licogi 16,công ty con,LCG
22248634,0314975871,0.97,Công ty Cổ Phần Đầu Tư Năng Lượng Tái Tạo Licogi 16,công ty con,LCG
22248635,0315365773,0.95,Công ty Cổ Phần Bất Động Sản Lizen,công ty con,LCG
22248636,5901180879,0.98,Công ty Cổ Phần Điện Mặt Trời Chư Ngọc,công ty con,LCG
22248637,CT12,0.8,Công ty TNHH Xây Dựng & Thương Mại 12,công ty con,LCG
22248638,3200667734,0.45,Công ty Cổ Phần Cấp Nước Khu Kinh Tế Đông Nam Quảng Trị,công ty liên kết,LCG
22248639,4900907197,0.2,Công ty Cổ Phần Cao Tốc Hữu Nghị - Chi Lăng,công ty liên kết,LCG
22248640,BOTBGLS,0.2255,Công ty Cổ phần Bot Bắc Giang - Lạng Sơn,công ty liên kết,LCG
22248641,BOTBGLSHN,0.3583,Công ty CP Bot Bắc Giang – Lạng Sơn – Hữu Nghị,công ty liên kết,LCG
22248642,OBFC,0.22,Công ty TNHH Nhiên Liệu Sinh Học Phương Đông,công ty liên kết,LCG
22248497,KTCVN,0.9803,Công ty Cổ phần Thương mại Dịch vụ Kiên Giang,công ty con,KTC
22248498,KBE,0.2,Công ty Cổ phần Sách và Thiết bị Trường học Kiên Giang,công ty liên kết,KTC
22248499,KIFOCAN,0.3808,Công ty Cổ Phần Thực Phẩm Đóng Hộp Kiên Giang,công ty liên kết,KTC
22248500,NGC,0.0,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Ngô Quyền,công ty liên kết,KTC
22248501,PETRO,0.0,Tập đoàn Xăng dầu Việt Nam,công ty liên kết,KTC
22248502,PETROKG,0.49,Công ty TNHH Xăng Dầu Kiên Giang,công ty liên kết,KTC
22248558,BANGGIANG,0.5131,Công ty Cổ phần Du lịch và Thương mại Bằng Giang Cao Bằng - Vimico,công ty con,KSV
22248559,CBMC,0.5189,Công ty Cổ phần Khoáng Sản và Luyện Kim Cao Bằng,công ty con,KSV
22248560,CISCO,0.5254,Công ty Cổ phần Gang thép Cao Bằng,công ty con,KSV
22248561,KLMNT,0.0,Công ty Cổ phần Kim loại màu Nghệ Tĩnh,công ty con,KSV
22248562,LAVRECO,0.55,Công ty CP Đất Hiếm Lai Châu- Vimico,công ty con,KSV
22248563,LCIS,0.9904,Công ty Cổ phần Đầu tư Gang thép Lào Cai - Vimico,công ty con,KSV
22248564,MICO3,0.51,Công ty Cổ phần Khoáng Sản 3 - Vimico,công ty con,KSV
22248565,VIMICO,0.51,Công ty Cổ phần Kim loại màu Thái Nguyên - Vimico,công ty con,KSV
22248567,HAGEMCO,0.4831,Công ty CP Đá Quý Và Vàng Hà Nội,công ty liên kết,KSV
22248566,VIETTHAIZINC,0.0,Công ty Liên Doanh Công Nghiệp Kẽm Việt Thái,công ty liên kết,KSV
22248544,10662,1.0,Công ty TNHH Đầu Tư KSB,công ty con,KSB
22248545,3602997355,1.0,Hợp Tác Xã Dịch Vụ Vận Tải Khai Khoáng Thăng Long,công ty con,KSB
22248546,3801194708,1.0,Công ty TNHH Cao Lanh Minh Long Ksb,công ty con,KSB
22248547,KSBIDC,1.0,Công ty TNHH Phát Triển Công Nghiệp Ksb,công ty con,KSB
22248548,2801139536,0.5,Công ty Cổ Phần Phú Nam Sơn,công ty liên kết,KSB
