time,open,high,low,close,volume,symbol,category
2022-09,17.23,17.37,15.3,15.58,46669467,ACB,stock
2022-10,15.47,15.82,12.24,15.72,82507826,ACB,stock
2022-11,15.79,16.14,12.56,15.51,99643827,ACB,stock
2022-12,15.65,16.84,15.26,15.37,68764858,ACB,stock
2023-01,15.44,18.59,15.4,18.28,55043996,ACB,stock
2023-02,18.31,18.42,16.66,17.12,63277053,ACB,stock
2023-03,17.12,17.86,16.73,17.54,92097560,ACB,stock
2023-04,17.72,17.86,16.8,16.98,81518602,ACB,stock
2023-05,17.05,17.96,17.05,17.82,160922119,ACB,stock
2023-06,18.06,18.94,17.85,18.52,192171234,ACB,stock
2023-07,18.52,19.28,18.06,19.28,164238367,ACB,stock
2023-08,19.53,20.5,18.14,18.98,257226009,ACB,stock
2023-09,19.07,19.45,18.23,18.35,126463777,ACB,stock
2023-10,18.31,19.24,17.6,17.98,101551531,ACB,stock
2023-11,17.98,19.74,17.93,18.44,154179895,ACB,stock
2023-12,18.61,20.24,18.27,20.08,131028533,ACB,stock
2024-01,20.12,22.26,20.12,21.63,268688905,ACB,stock
2024-02,21.59,23.86,21.59,23.52,195191638,ACB,stock
2024-03,23.52,24.32,22.34,23.94,237253633,ACB,stock
2024-04,23.69,23.94,22.22,22.55,175806122,ACB,stock
2024-05,22.55,25.37,22.51,24.65,224626813,ACB,stock
2024-06,24.85,24.95,23.6,23.8,177559753,ACB,stock
2024-07,23.8,25.3,23.6,24.55,199327309,ACB,stock
2024-08,24.5,24.9,23.15,24.8,135439100,ACB,stock
2024-09,24.5,26.4,24.1,25.75,171401800,ACB,stock
2024-10,25.75,26.5,24.75,25.4,196749600,ACB,stock
2024-11,25.3,25.4,24.1,25.2,123979900,ACB,stock
2024-12,25.25,25.8,24.7,25.8,126718500,ACB,stock
2020-01,9.23,9.27,7.78,7.78,4010130,ANV,stock
2020-02,7.24,8.0,6.73,7.05,4878720,ANV,stock
2020-03,7.01,7.36,5.06,5.06,3431090,ANV,stock
2020-04,4.84,7.59,4.76,7.25,5681060,ANV,stock
2020-05,7.25,8.3,6.89,7.76,7086630,ANV,stock
2020-06,7.7,8.96,7.08,7.14,6807930,ANV,stock
2020-07,7.14,7.68,6.29,6.37,3274000,ANV,stock
2020-08,6.37,7.53,6.35,7.18,2540680,ANV,stock
2020-09,7.16,8.68,7.06,8.19,6932460,ANV,stock
2020-10,8.19,8.81,7.76,8.13,8120100,ANV,stock
2020-11,8.13,10.26,8.13,9.58,6913190,ANV,stock
2020-12,9.45,11.14,9.4,11.14,12942100,ANV,stock
2021-01,11.59,11.63,7.76,8.32,11672500,ANV,stock
2021-02,8.23,9.93,8.03,9.28,3166300,ANV,stock
2021-03,9.66,10.96,9.42,10.18,9045400,ANV,stock
2021-04,10.2,10.74,9.02,9.66,4534700,ANV,stock
2021-05,9.48,11.5,9.42,10.74,6874900,ANV,stock
2021-06,10.74,15.57,10.29,15.3,23405100,ANV,stock
2021-07,15.21,15.32,10.87,12.3,14521000,ANV,stock
2021-08,12.28,15.01,11.72,14.05,24200300,ANV,stock
2021-09,13.87,15.26,12.3,12.82,15189100,ANV,stock
2021-10,12.84,16.33,12.8,16.02,19670300,ANV,stock
2021-11,16.02,17.72,14.99,15.86,21722100,ANV,stock
2021-12,15.73,17.24,15.13,15.31,11913800,ANV,stock
2022-01,15.7,16.69,12.42,12.51,6860700,ANV,stock
2022-02,12.69,16.88,12.69,16.74,8702100,ANV,stock
2022-03,16.99,20.74,16.99,20.12,21482500,ANV,stock
2022-04,19.82,23.45,17.61,21.15,30118700,ANV,stock
2022-05,21.61,24.92,16.53,24.28,35883800,ANV,stock
2022-06,23.91,29.89,23.36,24.37,47864200,ANV,stock
2022-07,24.28,24.74,19.31,19.66,26039400,ANV,stock
2022-08,19.73,25.2,18.74,25.06,35796300,ANV,stock
2022-09,25.29,25.57,16.55,18.02,23876354,ANV,stock
2022-10,18.07,18.12,12.64,13.75,19672787,ANV,stock
2022-11,13.99,14.08,7.14,10.42,26052450,ANV,stock
2022-12,10.8,12.82,9.92,10.73,30775757,ANV,stock
2023-01,10.92,15.32,10.92,15.2,21275463,ANV,stock
2023-02,15.3,16.91,13.32,14.51,35023675,ANV,stock
2023-03,14.51,15.53,14.11,14.44,23623028,ANV,stock
2023-04,14.56,16.89,14.46,15.39,32331424,ANV,stock
2023-05,15.39,16.2,15.13,15.7,25690926,ANV,stock
2023-06,16.06,17.84,15.87,17.06,51438254,ANV,stock
2023-07,17.2,18.46,17.08,17.63,49327034,ANV,stock
2023-08,17.72,17.96,14.27,16.51,39539252,ANV,stock
2023-09,16.75,19.96,15.94,17.13,50467864,ANV,stock
2023-10,17.34,19.75,12.12,12.12,65943401,ANV,stock
2023-11,12.14,15.57,12.09,14.38,36967406,ANV,stock
2023-12,14.48,16.01,14.36,15.32,28304432,ANV,stock
2024-01,15.39,15.94,14.33,14.75,29927700,ANV,stock
2024-02,14.78,17.27,14.73,17.04,33441720,ANV,stock
2024-03,17.22,18.08,16.08,17.12,47789460,ANV,stock
2024-04,17.14,17.39,13.87,14.14,29143428,ANV,stock
2024-05,14.16,16.67,14.09,16.65,34656612,ANV,stock
2024-06,16.75,17.83,15.66,15.89,37775682,ANV,stock
2024-07,15.89,18.23,15.74,16.7,53584394,ANV,stock
2024-08,16.5,16.67,14.83,15.71,21067749,ANV,stock
2024-09,15.57,16.7,15.17,16.48,12401332,ANV,stock
2024-10,16.5,16.99,16.23,16.58,16262251,ANV,stock
2024-11,16.5,18.85,16.4,18.45,35660505,ANV,stock
2024-12,18.8,21.35,18.0,19.8,49514900,ANV,stock
2020-01,4.1,4.1,3.02,3.17,7911620,BCG,stock
2020-02,3.17,3.37,2.91,3.11,6412160,BCG,stock
2020-03,3.11,3.55,2.14,2.14,8356200,BCG,stock
2020-04,1.99,2.83,1.99,2.57,5205580,BCG,stock
2020-05,2.56,3.33,2.45,3.27,9757930,BCG,stock
2020-06,3.27,3.6,2.96,3.13,10637740,BCG,stock
2020-07,3.35,3.99,3.14,3.31,16295490,BCG,stock
2020-08,3.31,4.48,3.31,4.25,13553870,BCG,stock
2020-09,4.25,4.81,4.02,4.59,18139320,BCG,stock
2020-10,4.59,5.05,4.09,4.22,15688740,BCG,stock
2020-11,4.22,4.94,4.22,4.82,11941240,BCG,stock
2020-12,4.71,8.27,4.62,7.61,39584240,BCG,stock
2021-01,8.12,9.27,7.13,7.45,34852000,BCG,stock
2021-02,7.92,9.39,7.32,9.26,25654100,BCG,stock
2021-03,9.7,10.33,8.57,9.26,49192600,BCG,stock
2021-04,9.14,9.73,7.51,8.29,28661000,BCG,stock
2021-05,8.29,8.7,7.2,7.79,27603200,BCG,stock
2021-06,7.82,9.07,7.76,8.56,42640400,BCG,stock
2021-07,8.56,9.1,7.41,8.32,26639900,BCG,stock
2021-08,8.39,12.45,8.36,11.94,122568100,BCG,stock
2021-09,11.84,13.63,11.37,12.21,99835300,BCG,stock
2021-10,12.18,17.59,11.91,17.39,110317600,BCG,stock
2021-11,17.39,19.93,16.24,19.11,125552200,BCG,stock
2021-12,19.11,22.33,19.11,20.06,87391500,BCG,stock
2022-01,20.06,23.17,15.99,18.22,63726900,BCG,stock
2022-02,18.89,21.99,18.47,20.06,83903600,BCG,stock
2022-03,20.15,24.22,20.02,22.16,222617800,BCG,stock
2022-04,22.04,23.21,12.8,16.87,144379900,BCG,stock
2022-05,17.04,18.47,14.77,17.63,120776700,BCG,stock
2022-06,17.54,18.3,10.75,11.84,116425400,BCG,stock
2022-07,11.58,13.31,11.0,12.8,83280000,BCG,stock
2022-08,13.01,15.09,13.01,14.09,121741500,BCG,stock
2022-09,14.18,15.27,10.32,11.18,106061704,BCG,stock
2022-10,11.14,11.14,6.61,7.23,75846291,BCG,stock
2022-11,7.36,7.51,4.13,6.42,115584913,BCG,stock
2022-12,6.86,7.64,5.56,5.74,125492257,BCG,stock
2023-01,5.75,7.18,5.75,7.0,57671782,BCG,stock
2023-02,7.17,7.17,5.45,5.65,60975262,BCG,stock
2023-03,5.64,6.0,5.59,5.74,35866287,BCG,stock
2023-04,5.84,8.09,5.77,7.61,170916223,BCG,stock
2023-05,7.55,8.93,7.55,8.86,184204839,BCG,stock
2023-06,8.95,9.82,8.3,8.38,218557721,BCG,stock
2023-07,8.39,10.18,8.39,9.95,284539884,BCG,stock
2023-08,10.0,11.27,8.68,10.68,397792894,BCG,stock
2023-09,10.82,11.32,8.69,8.98,305348005,BCG,stock
2023-10,9.08,9.32,6.37,6.37,153033133,BCG,stock
2023-11,6.45,8.36,6.33,7.84,161441851,BCG,stock
2023-12,7.9,8.9,7.69,8.02,149369706,BCG,stock
2024-01,8.14,8.14,7.27,7.52,111240778,BCG,stock
2024-02,7.55,8.05,7.37,7.7,90091289,BCG,stock
2024-03,7.71,8.35,7.56,8.0,186152773,BCG,stock
2024-04,8.0,8.41,6.98,7.33,117499763,BCG,stock
2024-05,7.42,8.95,7.34,8.72,191136335,BCG,stock
2024-06,8.85,9.23,7.59,7.59,213209067,BCG,stock
2024-07,7.62,8.18,6.82,6.97,152575597,BCG,stock
2024-08,7.13,7.13,6.17,6.66,158832033,BCG,stock
2024-09,6.51,6.7,6.28,6.54,81274700,BCG,stock
2024-10,6.55,6.69,6.06,6.37,93848900,BCG,stock
2024-11,6.47,6.81,6.17,6.33,144699200,BCG,stock
2024-12,6.31,6.79,6.13,6.36,190554400,BCG,stock
2020-01,27.83,27.83,25.49,26.24,111606,BCM,stock
2020-02,25.39,26.05,22.21,23.42,341489,BCM,stock
2020-03,23.99,24.27,14.52,15.55,168752,BCM,stock
2020-04,15.84,22.68,15.46,22.39,1028461,BCM,stock
2020-05,22.39,26.05,19.86,24.83,894850,BCM,stock
2020-06,24.83,26.61,22.02,24.92,863165,BCM,stock
2020-07,25.11,25.3,22.49,24.46,315849,BCM,stock
2020-08,23.99,31.48,23.99,31.48,915342,BCM,stock
2020-09,33.69,47.04,33.69,37.95,3723130,BCM,stock
2020-10,37.48,37.95,36.07,37.01,622430,BCM,stock
2020-11,37.48,43.09,35.32,41.53,1102630,BCM,stock
2020-12,38.64,42.14,37.64,39.02,2641510,BCM,stock
2021-01,39.02,57.39,38.78,53.03,4229500,BCM,stock
2021-02,49.72,58.05,49.25,54.45,1458400,BCM,stock
2021-03,54.45,57.77,51.71,54.45,639000,BCM,stock
2021-04,54.93,54.93,49.62,53.03,525300,BCM,stock
2021-05,52.09,53.51,48.96,50.19,1054600,BCM,stock
2021-06,49.62,52.37,46.69,51.52,535200,BCM,stock
2021-07,50.67,51.33,36.46,39.99,1399200,BCM,stock
2021-08,40.19,45.45,38.94,44.87,2287300,BCM,stock
2021-09,44.97,46.88,42.1,42.67,3365400,BCM,stock
2021-10,43.25,51.19,42.0,50.71,6190800,BCM,stock
2021-11,50.81,58.36,49.08,51.38,14163900,BCM,stock
2021-12,50.81,67.48,44.97,61.7,16235500,BCM,stock
2022-01,61.99,77.89,60.83,76.35,16345500,BCM,stock
2022-02,76.93,82.81,73.17,76.16,6804500,BCM,stock
2022-03,76.16,77.6,65.65,70.76,6590200,BCM,stock
2022-04,70.86,84.83,65.55,82.81,9254200,BCM,stock
2022-05,84.35,84.64,62.66,70.47,7872800,BCM,stock
2022-06,70.47,72.4,58.13,64.59,4620800,BCM,stock
2022-07,63.43,72.21,56.11,70.86,3206700,BCM,stock
2022-08,71.24,89.85,70.76,88.69,5274300,BCM,stock
2022-09,87.05,98.14,77.12,87.34,4954987,BCM,stock
2022-10,87.44,88.21,76.18,79.49,2210088,BCM,stock
2022-11,77.83,79.68,66.95,78.51,2396074,BCM,stock
2022-12,78.12,81.53,74.82,78.32,2523550,BCM,stock
2023-01,77.74,82.79,77.25,82.4,1683515,BCM,stock
2023-02,82.4,83.57,78.42,81.33,1669807,BCM,stock
2023-03,79.58,82.11,78.22,80.55,2202179,BCM,stock
2023-04,80.65,81.14,75.31,76.47,1124477,BCM,stock
2023-05,75.79,76.28,74.04,75.79,1003627,BCM,stock
2023-06,75.79,80.65,75.11,76.96,6719765,BCM,stock
2023-07,78.03,79.29,75.31,78.71,5793148,BCM,stock
2023-08,77.64,77.74,63.94,70.16,5933285,BCM,stock
2023-09,70.16,71.42,62.19,67.53,5684306,BCM,stock
2023-10,67.73,67.73,54.9,56.94,4028284,BCM,stock
2023-11,55.39,61.12,54.9,57.33,6686130,BCM,stock
2023-12,56.54,66.68,56.34,61.96,10557350,BCM,stock
2024-01,61.56,64.52,57.92,64.32,13286902,BCM,stock
2024-02,63.43,66.29,61.76,62.35,13104796,BCM,stock
2024-03,62.45,69.94,62.06,63.93,25965865,BCM,stock
2024-04,64.03,64.42,49.64,51.61,12408789,BCM,stock
2024-05,51.71,64.12,51.71,59.89,19834573,BCM,stock
2024-06,60.68,66.68,60.18,62.84,19151338,BCM,stock
2024-07,63.04,72.5,61.96,71.9,22933810,BCM,stock
2024-08,71.41,73.38,64.03,70.92,19945356,BCM,stock
2024-09,69.25,72.4,68.46,69.15,7947090,BCM,stock
2024-10,69.15,69.84,64.03,66.09,6258972,BCM,stock
2024-11,66.09,68.9,63.1,66.5,5275800,BCM,stock
2024-12,66.8,70.9,65.2,70.9,4717600,BCM,stock
2020-01,26.25,31.85,25.8,29.39,15444090,BID,stock
2020-02,28.42,31.5,25.68,25.97,20166190,BID,stock
2020-03,26.2,27.25,16.84,17.61,28986230,BID,stock
2020-04,17.64,22.03,17.58,20.32,24960880,BID,stock
2020-05,20.32,24.4,20.03,22.89,34183040,BID,stock
2020-06,23.0,25.17,21.57,21.63,26692050,BID,stock
2020-07,21.8,23.91,20.29,20.92,20436370,BID,stock
2020-08,20.72,23.57,20.72,23.37,19511760,BID,stock
2020-09,23.11,24.14,22.86,23.29,30273720,BID,stock
2020-10,23.29,24.83,21.77,21.97,52340790,BID,stock
2020-11,21.97,24.46,21.97,23.8,35071140,BID,stock
2020-12,23.4,27.85,23.29,27.8,64261930,BID,stock
2021-01,27.71,29.37,21.18,23.16,42707700,BID,stock
2021-02,23.16,25.83,22.37,25.3,25491200,BID,stock
2021-03,25.3,26.35,23.51,24.93,59189300,BID,stock
2021-04,24.96,26.84,23.33,23.8,71921000,BID,stock
2021-05,23.21,28.32,23.21,28.26,95034700,BID,stock
2021-06,28.35,28.73,25.25,27.42,95620900,BID,stock
2021-07,27.57,28.21,22.58,23.85,59520400,BID,stock
2021-08,24.38,25.59,21.94,22.61,49318600,BID,stock
2021-09,22.52,23.48,22.4,22.9,27418900,BID,stock
2021-10,22.81,24.2,22.34,24.09,28183100,BID,stock
2021-11,24.38,26.93,24.14,25.77,64717700,BID,stock
2021-12,25.77,27.65,24.17,27.21,43840600,BID,stock
2022-01,27.57,36.63,26.58,35.16,86043700,BID,stock
2022-02,35.49,35.86,31.97,32.05,50207800,BID,stock
2022-03,32.08,33.0,29.7,31.9,52303300,BID,stock
2022-04,31.9,32.96,25.78,27.32,46646700,BID,stock
2022-05,27.32,28.01,23.32,25.89,26745200,BID,stock
2022-06,25.74,26.07,21.23,24.57,26044800,BID,stock
2022-07,24.13,27.79,23.54,27.35,43157400,BID,stock
2022-08,27.43,30.18,27.35,29.33,39958000,BID,stock
2022-09,29.33,29.74,23.69,24.86,25441650,BID,stock
2022-10,24.27,25.63,20.53,25.34,28648549,BID,stock
2022-11,25.37,31.02,23.14,30.14,45382517,BID,stock
2022-12,30.14,31.09,27.5,28.31,38130933,BID,stock
2023-01,28.82,34.17,28.64,33.07,28843165,BID,stock
2023-02,33.26,34.72,30.87,32.34,27025472,BID,stock
2023-03,32.27,35.2,32.12,33.88,17918256,BID,stock
2023-04,34.21,34.32,31.64,31.9,15387106,BID,stock
2023-05,31.9,33.73,31.75,32.27,12417060,BID,stock
2023-06,32.27,33.66,31.53,31.79,26140584,BID,stock
2023-07,32.19,35.24,31.97,34.61,39372912,BID,stock
2023-08,34.87,36.3,32.34,34.43,42643397,BID,stock
2023-09,34.47,35.31,32.41,32.52,21947157,BID,stock
2023-10,32.52,32.74,28.6,29.48,20626295,BID,stock
2023-11,29.99,32.64,29.11,32.11,17829104,BID,stock
2023-12,32.15,35.99,32.11,35.87,22463349,BID,stock
2024-01,35.87,41.49,35.29,39.42,41151970,BID,stock
2024-02,39.25,45.29,38.59,43.8,34360600,BID,stock
2024-03,44.05,46.86,40.99,43.06,37308689,BID,stock
2024-04,43.14,45.04,38.92,40.66,32573589,BID,stock
2024-05,40.74,42.31,38.92,38.92,32868599,BID,stock
2024-06,39.58,40.29,35.74,35.74,41126066,BID,stock
2024-07,35.78,41.32,35.54,39.34,64135428,BID,stock
2024-08,39.58,42.39,37.19,40.41,51200465,BID,stock
2024-09,40.08,42.72,39.25,41.07,39420602,BID,stock
2024-10,41.07,42.15,39.09,39.46,53693038,BID,stock
2024-11,39.67,40.0,36.73,38.63,35595191,BID,stock
2024-12,38.76,39.8,37.31,37.55,56766170,BID,stock
2020-01,27.48,27.96,25.83,25.83,648250,BMP,stock
2020-02,24.92,27.72,24.07,24.86,3438720,BMP,stock
2020-03,24.86,26.08,20.06,20.64,4319770,BMP,stock
2020-04,20.61,28.99,20.61,28.69,4538160,BMP,stock
2020-05,28.69,30.99,28.01,30.29,4459050,BMP,stock
2020-06,30.29,35.69,29.85,32.96,4584150,BMP,stock
2020-07,33.02,35.88,30.41,31.77,3020440,BMP,stock
2020-08,31.77,37.53,31.77,36.23,3419680,BMP,stock
2020-09,36.1,40.11,35.26,39.4,3587090,BMP,stock
2020-10,39.99,40.57,36.16,36.84,4329930,BMP,stock
2020-11,36.97,41.93,36.16,41.32,5760520,BMP,stock
2020-12,41.11,45.18,40.57,42.47,4625810,BMP,stock
2021-01,42.74,44.78,38.67,40.43,7044700,BMP,stock
2021-02,41.32,45.29,40.09,44.17,2993200,BMP,stock
2021-03,43.61,46.62,39.26,40.87,4894800,BMP,stock
2021-04,40.87,43.61,40.45,41.57,2461800,BMP,stock
2021-05,41.5,42.58,40.27,41.78,1536700,BMP,stock
2021-06,42.22,44.3,40.63,42.65,2588300,BMP,stock
2021-07,42.72,42.94,39.41,40.42,1103500,BMP,stock
2021-08,40.27,41.86,37.61,38.62,1699300,BMP,stock
2021-09,38.84,40.13,37.83,37.97,1455400,BMP,stock
2021-10,38.04,43.15,35.38,43.15,2233300,BMP,stock
2021-11,44.88,46.68,41.35,43.15,2148800,BMP,stock
2021-12,43.44,45.96,39.91,43.08,1272300,BMP,stock
2022-01,44.23,45.33,39.53,45.19,1677200,BMP,stock
2022-02,45.63,48.27,42.76,47.1,2318400,BMP,stock
2022-03,47.76,47.76,42.62,45.11,2089100,BMP,stock
2022-04,45.04,47.91,41.15,45.26,1739100,BMP,stock
2022-05,44.89,45.17,39.14,45.01,708300,BMP,stock
2022-06,44.71,45.24,39.22,43.43,518900,BMP,stock
2022-07,41.48,45.09,40.8,45.09,539200,BMP,stock
2022-08,45.17,50.81,45.09,48.93,1662600,BMP,stock
2022-09,48.93,50.74,41.4,43.36,1134652,BMP,stock
2022-10,43.21,50.62,40.72,48.4,1180742,BMP,stock
2022-11,48.96,53.0,38.17,47.05,2718461,BMP,stock
2022-12,47.05,49.04,43.64,47.61,1493372,BMP,stock
2023-01,47.21,54.03,47.21,51.57,1926199,BMP,stock
2023-02,52.05,52.92,45.86,47.45,3123271,BMP,stock
2023-03,47.85,49.19,44.43,46.34,1196677,BMP,stock
2023-04,46.34,65.06,46.1,61.41,5948011,BMP,stock
2023-05,61.89,69.06,61.81,67.53,8436378,BMP,stock
2023-06,67.79,79.97,63.05,78.19,8033995,BMP,stock
2023-07,79.55,90.04,76.5,82.93,6076532,BMP,stock
2023-08,83.1,84.12,69.9,74.56,7609023,BMP,stock
2023-09,74.89,82.26,70.66,72.78,5476502,BMP,stock
2023-10,73.2,80.82,66.01,66.43,4803024,BMP,stock
2023-11,66.52,85.23,66.35,78.79,6893098,BMP,stock
2023-12,78.97,99.76,78.79,94.67,4384814,BMP,stock
2024-01,93.77,102.94,92.59,93.68,3752729,BMP,stock
2024-02,95.22,108.38,93.49,106.2,4378943,BMP,stock
2024-03,106.02,108.84,97.13,99.85,5080516,BMP,stock
2024-04,99.85,114.37,95.58,98.94,5530085,BMP,stock
2024-05,100.76,109.83,99.49,103.42,4759249,BMP,stock
2024-06,104.47,108.11,95.67,95.67,3613030,BMP,stock
2024-07,95.67,97.58,88.69,92.61,4405053,BMP,stock
2024-08,92.8,103.13,86.2,99.5,3571974,BMP,stock
2024-09,98.44,122.55,96.91,113.46,5428930,BMP,stock
2024-10,113.37,131.83,108.01,128.68,6955009,BMP,stock
2024-11,128.77,130.21,115.0,126.5,3960717,BMP,stock
2024-12,128.5,137.5,121.9,131.1,5275000,BMP,stock
2020-01,5.85,7.34,5.73,7.34,585430,BSI,stock
2020-02,7.8,7.8,7.02,7.25,1199730,BSI,stock
2020-03,7.64,7.64,6.08,6.24,220150,BSI,stock
2020-04,5.8,7.02,5.8,6.24,237960,BSI,stock
2020-05,6.34,6.62,5.72,6.26,343030,BSI,stock
2020-06,6.26,7.49,5.89,6.24,1584840,BSI,stock
2020-07,6.25,6.79,5.46,5.69,407820,BSI,stock
2020-08,6.09,6.52,5.65,6.36,435780,BSI,stock
2020-09,6.36,6.86,6.01,6.81,1630400,BSI,stock
2020-10,6.94,8.27,6.78,6.94,2952820,BSI,stock
2020-11,6.63,7.71,6.63,7.53,1601970,BSI,stock
2020-12,7.41,10.18,7.41,9.71,14351470,BSI,stock
2021-01,9.98,13.88,8.81,9.48,40287600,BSI,stock
2021-02,9.36,11.43,8.42,10.84,16234200,BSI,stock
2021-03,10.88,12.32,10.37,11.47,25136300,BSI,stock
2021-04,11.31,12.71,10.41,10.84,20960100,BSI,stock
2021-05,11.54,15.6,10.69,15.6,31647867,BSI,stock
2021-06,15.75,18.48,14.04,17.55,48039640,BSI,stock
2021-07,17.63,20.98,14.82,17.0,37093066,BSI,stock
2021-08,17.0,23.4,16.61,22.41,39447322,BSI,stock
2021-09,23.21,23.37,20.79,21.6,18322500,BSI,stock
2021-10,21.68,28.21,20.55,28.13,25315800,BSI,stock
2021-11,28.93,43.6,27.4,39.9,27214600,BSI,stock
2021-12,39.77,39.77,29.01,34.17,17401500,BSI,stock
2022-01,34.58,35.46,27.0,31.43,13217600,BSI,stock
2022-02,32.8,36.15,31.43,34.7,15626100,BSI,stock
2022-03,35.06,36.59,30.06,30.14,17806400,BSI,stock
2022-04,30.14,32.4,22.37,24.82,9423000,BSI,stock
2022-05,24.66,24.66,16.64,22.93,9114400,BSI,stock
2022-06,22.93,26.52,15.31,18.01,12503900,BSI,stock
2022-07,17.73,23.13,17.33,22.97,14269200,BSI,stock
2022-08,23.29,25.71,22.61,23.53,25014800,BSI,stock
2022-09,23.53,24.18,19.75,24.18,14531814,BSI,stock
2022-10,23.94,23.94,13.89,14.92,8669536,BSI,stock
2022-11,15.34,16.0,9.33,15.21,10705134,BSI,stock
2022-12,15.5,17.37,14.18,14.43,15848011,BSI,stock
2023-01,14.63,17.33,14.59,17.33,6618902,BSI,stock
2023-02,17.58,17.62,13.76,14.18,6656245,BSI,stock
2023-03,14.09,19.19,13.93,19.19,12402925,BSI,stock
2023-04,20.27,25.95,19.4,24.21,35068520,BSI,stock
2023-05,24.04,28.02,22.88,27.19,32318019,BSI,stock
2023-06,27.36,28.98,25.83,26.99,30771383,BSI,stock
2023-07,27.07,31.32,26.86,31.0,26513369,BSI,stock
2023-08,31.18,33.36,25.91,32.41,29981837,BSI,stock
2023-09,33.05,41.09,32.27,37.27,36575486,BSI,stock
2023-10,36.91,39.09,30.14,30.18,35547993,BSI,stock
2023-11,30.0,42.14,29.14,40.68,27684237,BSI,stock
2023-12,41.27,44.09,40.14,43.18,13683457,BSI,stock
2024-01,42.82,50.0,41.32,47.82,18211996,BSI,stock
2024-02,48.0,51.18,46.82,49.46,12471330,BSI,stock
2024-03,49.91,59.09,49.82,57.46,18519628,BSI,stock
2024-04,57.46,61.18,45.27,46.55,16771355,BSI,stock
2024-05,47.0,55.36,45.64,52.73,20997296,BSI,stock
2024-06,53.36,56.55,44.18,46.18,13930723,BSI,stock
2024-07,46.18,49.75,40.0,43.0,9186300,BSI,stock
2024-08,43.0,51.8,39.8,49.15,19714300,BSI,stock
2024-09,48.25,50.6,46.05,49.7,11601100,BSI,stock
2024-10,50.1,52.8,47.0,47.8,17239200,BSI,stock
2024-11,47.7,48.8,42.9,45.0,8379800,BSI,stock
2024-12,45.0,49.2,42.2,48.6,10676200,BSI,stock
2020-01,59.65,60.43,51.13,51.13,2310650,BVH,stock
2020-02,47.82,51.99,47.39,47.73,4526190,BVH,stock
2020-03,47.73,48.86,28.08,32.17,11312410,BVH,stock
2020-04,32.17,43.13,32.08,40.17,13296570,BVH,stock
2020-05,40.0,46.26,38.26,43.43,20240630,BVH,stock
2020-06,43.56,46.08,39.13,39.56,19827430,BVH,stock
2020-07,40.0,42.52,34.08,35.13,12533440,BVH,stock
2020-08,35.13,43.73,35.13,43.39,14421150,BVH,stock
2020-09,43.3,45.3,41.13,42.34,18964660,BVH,stock
2020-10,42.34,49.84,41.04,44.55,28456320,BVH,stock
2020-11,44.55,51.17,43.31,48.52,18037580,BVH,stock
2020-12,47.37,59.81,47.37,58.22,29915160,BVH,stock
2021-01,59.11,62.81,44.99,49.84,22200300,BVH,stock
2021-02,50.2,54.78,46.14,52.14,11244200,BVH,stock
2021-03,52.67,56.19,50.28,52.58,18461400,BVH,stock
2021-04,52.84,56.28,49.84,50.55,21074800,BVH,stock
2021-05,49.4,50.73,45.61,47.73,17229700,BVH,stock
2021-06,47.73,54.96,46.84,51.52,31506500,BVH,stock
2021-07,51.96,52.84,41.46,45.08,22727200,BVH,stock
2021-08,45.61,50.73,45.17,50.28,22853500,BVH,stock
2021-09,50.55,52.49,46.76,51.52,28932200,BVH,stock
2021-10,51.17,58.66,50.64,57.08,36411000,BVH,stock
2021-11,57.08,59.23,52.79,54.58,31717800,BVH,stock
2021-12,54.76,55.02,48.94,50.1,19859900,BVH,stock
2022-01,50.1,51.45,45.09,48.67,13231400,BVH,stock
2022-02,49.66,53.77,48.14,52.88,15318100,BVH,stock
2022-03,53.06,56.19,48.85,55.02,24209400,BVH,stock
2022-04,54.58,62.63,48.85,55.56,47311600,BVH,stock
2022-05,55.38,59.23,42.05,47.06,36745900,BVH,stock
2022-06,47.06,50.82,44.29,46.97,34439100,BVH,stock
2022-07,46.7,52.43,46.7,51.71,24317100,BVH,stock
2022-08,51.62,53.95,49.83,52.34,27851300,BVH,stock
2022-09,52.43,53.95,46.17,47.87,31184509,BVH,stock
2022-10,47.87,48.31,41.69,46.97,19538212,BVH,stock
2022-11,46.08,47.78,36.86,46.22,17864412,BVH,stock
2022-12,46.65,48.46,43.4,44.45,15875444,BVH,stock
2023-01,44.5,49.22,44.36,48.08,7624425,BVH,stock
2023-02,48.17,49.41,45.88,46.27,9032180,BVH,stock
2023-03,46.31,47.7,45.79,46.22,5482885,BVH,stock
2023-04,46.36,47.12,42.78,42.83,5398960,BVH,stock
2023-05,42.83,44.31,41.5,41.5,10531162,BVH,stock
2023-06,41.5,43.83,41.4,42.07,21379625,BVH,stock
2023-07,42.36,46.17,42.16,45.93,22629737,BVH,stock
2023-08,46.12,46.17,41.93,43.12,19562136,BVH,stock
2023-09,43.21,44.26,39.78,40.21,13071284,BVH,stock
2023-10,40.59,40.83,37.01,37.11,6373130,BVH,stock
2023-11,37.2,39.92,36.82,38.11,6808444,BVH,stock
2023-12,38.74,40.11,38.01,38.6,6643151,BVH,stock
2024-01,38.6,41.23,38.6,39.57,8800181,BVH,stock
2024-02,39.77,42.31,39.67,41.92,7376706,BVH,stock
2024-03,41.87,44.51,40.55,41.77,14178867,BVH,stock
